,driverID,race,qualipos,racepos
6611,alonso,7,14,11
6612,bottas,7,2,5
6613,brendon_hartley,7,12,12
6614,ericsson,7,19,18
6615,gasly,7,16,16
6616,grosjean,7,20,9
6617,hamilton,7,4,1
6618,hulkenberg,7,7,20
6619,kevin_magnussen,7,11,10
6620,leclerc,7,13,7
6621,max_verstappen,7,3,3
6622,ocon,7,8,17
6623,perez,7,10,8
6624,raikkonen,7,5,19
6625,ricciardo,7,6,4
6626,sainz,7,9,6
6627,sirotkin,7,18,15
6628,stroll,7,17,13
6629,vandoorne,7,15,14
6630,vettel,7,1,2
6631,alonso,8,16,11
6632,bottas,8,2,5
6633,brendon_hartley,8,17,12
6634,ericsson,8,15,18
6635,gasly,8,14,16
6636,grosjean,8,10,9
6637,hamilton,8,1,1
6638,hulkenberg,8,12,20
6639,kevin_magnussen,8,9,10
6640,leclerc,8,8,7
6641,max_verstappen,8,4,3
6642,ocon,8,11,17
6643,perez,8,13,8
6644,raikkonen,8,6,19
6645,ricciardo,8,5,4
6646,sainz,8,7,6
6647,sirotkin,8,19,15
6648,stroll,8,20,13
6649,vandoorne,8,18,14
6650,vettel,8,3,2
6651,alonso,9,14,11
6652,bottas,9,1,5
6653,brendon_hartley,9,19,12
6654,ericsson,9,20,18
6655,gasly,9,12,16
6656,grosjean,9,6,9
6657,hamilton,9,2,1
6658,hulkenberg,9,10,20
6659,kevin_magnussen,9,8,10
6660,leclerc,9,13,7
6661,max_verstappen,9,5,3
6662,ocon,9,11,17
6663,perez,9,17,8
6664,raikkonen,9,4,19
6665,ricciardo,9,7,4
6666,sainz,9,9,6
6667,sirotkin,9,18,15
6668,stroll,9,15,13
6669,vandoorne,9,16,14
6670,vettel,9,3,2
6671,alonso,10,13,11
6672,bottas,10,4,5
6673,brendon_hartley,10,20,12
6674,ericsson,10,15,18
6675,gasly,10,14,16
6676,grosjean,10,8,9
6677,hamilton,10,1,1
6678,hulkenberg,10,11,20
6679,kevin_magnussen,10,7,10
6680,leclerc,10,9,7
6681,max_verstappen,10,5,3
6682,ocon,10,10,17
6683,perez,10,12,8
6684,raikkonen,10,3,19
6685,ricciardo,10,6,4
6686,sainz,10,16,6
6687,sirotkin,10,18,15
6688,stroll,10,19,13
6689,vandoorne,10,17,14
6690,vettel,10,2,2
6691,alonso,11,11,11
6692,bottas,11,2,5
6693,brendon_hartley,11,18,12
6694,ericsson,11,13,18
6695,gasly,11,17,16
6696,grosjean,11,6,9
6697,hamilton,11,14,1
6698,hulkenberg,11,7,20
6699,kevin_magnussen,11,5,10
6700,leclerc,11,9,7
6701,max_verstappen,11,4,3
6702,ocon,11,16,17
6703,perez,11,10,8
6704,raikkonen,11,3,19
6705,ricciardo,11,15,4
6706,sainz,11,8,6
6707,sirotkin,11,12,15
6708,stroll,11,19,13
6709,vandoorne,11,20,14
6710,vettel,11,1,2
6711,alonso,12,11,11
6712,bottas,12,2,5
6713,brendon_hartley,12,8,12
6714,ericsson,12,14,18
6715,gasly,12,6,16
6716,grosjean,12,10,9
6717,hamilton,12,1,1
6718,hulkenberg,12,13,20
6719,kevin_magnussen,12,9,10
6720,leclerc,12,17,7
6721,max_verstappen,12,7,3
6722,ocon,12,18,17
6723,perez,12,19,8
6724,raikkonen,12,3,19
6725,ricciardo,12,12,4
6726,sainz,12,5,6
6727,sirotkin,12,20,15
6728,stroll,12,15,13
6729,vandoorne,12,16,14
6730,vettel,12,4,2
6731,alonso,13,17,11
6732,bottas,13,10,5
6733,brendon_hartley,13,12,12
6734,ericsson,13,14,18
6735,gasly,13,11,16
6736,grosjean,13,5,9
6737,hamilton,13,1,1
6738,hulkenberg,13,15,20
6739,kevin_magnussen,13,9,10
6740,leclerc,13,13,7
6741,max_verstappen,13,7,3
6742,ocon,13,3,17
6743,perez,13,4,8
6744,raikkonen,13,6,19
6745,ricciardo,13,8,4
6746,sainz,13,16,6
6747,sirotkin,13,18,15
6748,stroll,13,19,13
6749,vandoorne,13,20,14
6750,vettel,13,2,2
6751,alonso,14,13,11
6752,bottas,14,4,5
6753,brendon_hartley,14,18,12
6754,ericsson,14,19,18
6755,gasly,14,9,16
6756,grosjean,14,6,9
6757,hamilton,14,3,1
6758,hulkenberg,14,14,20
6759,kevin_magnussen,14,11,10
6760,leclerc,14,17,7
6761,max_verstappen,14,5,3
6762,ocon,14,8,17
6763,perez,14,16,8
6764,raikkonen,14,1,19
6765,ricciardo,14,15,4
6766,sainz,14,7,6
6767,sirotkin,14,12,15
6768,stroll,14,10,13
6769,vandoorne,14,20,14
6770,vettel,14,2,2
6771,alonso,15,11,11
6772,bottas,15,4,5
6773,brendon_hartley,15,17,12
6774,ericsson,15,14,18
6775,gasly,15,15,16
6776,grosjean,15,8,9
6777,hamilton,15,1,1
6778,hulkenberg,15,10,20
6779,kevin_magnussen,15,16,10
6780,leclerc,15,13,7
6781,max_verstappen,15,2,3
6782,ocon,15,9,17
6783,perez,15,7,8
6784,raikkonen,15,5,19
6785,ricciardo,15,6,4
6786,sainz,15,12,6
6787,sirotkin,15,19,15
6788,stroll,15,20,13
6789,vandoorne,15,18,14
6790,vettel,15,3,2
6791,alonso,16,17,11
6792,bottas,16,1,5
6793,brendon_hartley,16,16,12
6794,ericsson,16,10,18
6795,gasly,16,13,16
6796,grosjean,16,9,9
6797,hamilton,16,2,1
6798,hulkenberg,16,15,20
6799,kevin_magnussen,16,5,10
6800,leclerc,16,7,7
6801,max_verstappen,16,11,3
6802,ocon,16,6,17
6803,perez,16,8,8
6804,raikkonen,16,4,19
6805,ricciardo,16,12,4
6806,sainz,16,14,6
6807,sirotkin,16,18,15
6808,stroll,16,20,13
6809,vandoorne,16,19,14
6810,vettel,16,3,2
6811,alonso,17,18,11
6812,bottas,17,2,5
6813,brendon_hartley,17,6,12
6814,ericsson,17,20,18
6815,gasly,17,7,16
6816,grosjean,17,5,9
6817,hamilton,17,1,1
6818,hulkenberg,17,16,20
6819,kevin_magnussen,17,12,10
6820,leclerc,17,11,7
6821,max_verstappen,17,3,3
6822,ocon,17,8,17
6823,perez,17,10,8
6824,raikkonen,17,4,19
6825,ricciardo,17,15,4
6826,sainz,17,13,6
6827,sirotkin,17,17,15
6828,stroll,17,14,13
6829,vandoorne,17,19,14
6830,vettel,17,9,2
6831,alonso,18,16,11
6832,bottas,18,4,5
6833,brendon_hartley,18,14,12
6834,ericsson,18,19,18
6835,gasly,18,13,16
6836,grosjean,18,8,9
6837,hamilton,18,1,1
6838,hulkenberg,18,7,20
6839,kevin_magnussen,18,12,10
6840,leclerc,18,9,7
6841,max_verstappen,18,15,3
6842,ocon,18,6,17
6843,perez,18,10,8
6844,raikkonen,18,3,19
6845,ricciardo,18,5,4
6846,sainz,18,11,6
6847,sirotkin,18,17,15
6848,stroll,18,18,13
6849,vandoorne,18,20,14
6850,vettel,18,2,2
6851,alonso,19,12,11
6852,bottas,19,5,5
6853,brendon_hartley,19,14,12
6854,ericsson,19,10,18
6855,gasly,19,15,16
6856,grosjean,19,16,9
6857,hamilton,19,3,1
6858,hulkenberg,19,7,20
6859,kevin_magnussen,19,18,10
6860,leclerc,19,9,7
6861,max_verstappen,19,2,3
6862,ocon,19,11,17
6863,perez,19,13,8
6864,raikkonen,19,6,19
6865,ricciardo,19,1,4
6866,sainz,19,8,6
6867,sirotkin,19,20,15
6868,stroll,19,19,13
6869,vandoorne,19,17,14
6870,vettel,19,4,2
6871,alonso,20,18,11
6872,bottas,20,3,5
6873,brendon_hartley,20,17,12
6874,ericsson,20,7,18
6875,gasly,20,10,16
6876,grosjean,20,9,9
6877,hamilton,20,1,1
6878,hulkenberg,20,14,20
6879,kevin_magnussen,20,11,10
6880,leclerc,20,8,7
6881,max_verstappen,20,5,3
6882,ocon,20,13,17
6883,perez,20,12,8
6884,raikkonen,20,4,19
6885,ricciardo,20,6,4
6886,sainz,20,16,6
6887,sirotkin,20,15,15
6888,stroll,20,19,13
6889,vandoorne,20,20,14
6890,vettel,20,2,2
6891,alonso,21,15,11
6892,bottas,21,2,5
6893,brendon_hartley,21,16,12
6894,ericsson,21,12,18
6895,gasly,21,17,16
6896,grosjean,21,7,9
6897,hamilton,21,1,1
6898,hulkenberg,21,10,20
6899,kevin_magnussen,21,13,10
6900,leclerc,21,8,7
6901,max_verstappen,21,6,3
6902,ocon,21,9,17
6903,perez,21,14,8
6904,raikkonen,21,4,19
6905,ricciardo,21,5,4
6906,sainz,21,11,6
6907,sirotkin,21,19,15
6908,stroll,21,20,13
6909,vandoorne,21,18,14
6910,vettel,21,3,2
6911,albon,1,13,6
6912,bottas,1,2,4
6913,gasly,1,17,18
6914,giovinazzi,1,14,16
6915,grosjean,1,6,15
6916,hamilton,1,1,1
6917,hulkenberg,1,11,12
6918,kevin_magnussen,1,7,14
6919,kubica,1,20,19
6920,kvyat,1,15,9
6921,leclerc,1,5,3
6922,max_verstappen,1,4,2
6923,norris,1,8,8
6924,perez,1,10,7
6925,raikkonen,1,9,13
6926,ricciardo,1,12,11
6927,russell,1,19,17
6928,sainz,1,18,10
6929,stroll,1,16,20
6930,vettel,1,3,5
6931,albon,2,12,6
6932,bottas,2,4,4
6933,gasly,2,13,18
6934,giovinazzi,2,16,16
6935,grosjean,2,8,15
6936,hamilton,2,3,1
6937,hulkenberg,2,17,12
6938,kevin_magnussen,2,6,14
6939,kubica,2,20,19
6940,kvyat,2,15,9
6941,leclerc,2,1,3
6942,max_verstappen,2,5,2
6943,norris,2,10,8
6944,perez,2,14,7
6945,raikkonen,2,9,13
6946,ricciardo,2,11,11
6947,russell,2,19,17
6948,sainz,2,7,10
6949,stroll,2,18,20
6950,vettel,2,2,5
6951,bottas,3,1,4
6952,gasly,3,6,18
6953,grosjean,3,10,15
6954,hamilton,3,2,1
6955,hulkenberg,3,8,12
6956,kevin_magnussen,3,9,14
6957,kubica,3,18,19
6958,kvyat,3,11,9
6959,leclerc,3,4,3
6960,max_verstappen,3,5,2
6961,norris,3,15,8
6962,perez,3,12,7
6963,raikkonen,3,13,13
6964,ricciardo,3,7,11
6965,russell,3,17,17
6966,sainz,3,14,10
6967,stroll,3,16,20
6968,vettel,3,3,5
6969,albon,4,12,6
6970,bottas,4,1,4
6971,gasly,4,20,18
6972,giovinazzi,4,8,16
6973,grosjean,4,15,15
6974,hamilton,4,2,1
6975,hulkenberg,4,16,12
6976,kevin_magnussen,4,13,14
6977,kubica,4,18,19
6978,kvyat,4,6,9
6979,leclerc,4,9,3
6980,max_verstappen,4,4,2
6981,norris,4,7,8
6982,perez,4,5,7
6983,raikkonen,4,19,13
6984,ricciardo,4,11,11
6985,russell,4,17,17
6986,sainz,4,10,10
6987,stroll,4,14,20
6988,vettel,4,3,5
6989,albon,5,12,6
6990,bottas,5,1,4
6991,gasly,5,6,18
6992,giovinazzi,5,18,16
6993,grosjean,5,7,15
6994,hamilton,5,2,1
6995,hulkenberg,5,16,12
6996,kevin_magnussen,5,8,14
6997,kubica,5,20,19
6998,kvyat,5,9,9
6999,leclerc,5,5,3
7000,max_verstappen,5,4,2
7001,norris,5,11,8
7002,perez,5,15,7
7003,raikkonen,5,14,13
7004,ricciardo,5,10,11
7005,russell,5,19,17
7006,sainz,5,13,10
7007,stroll,5,17,20
7008,vettel,5,3,5
7009,albon,6,10,6
7010,bottas,6,2,4
7011,gasly,6,5,18
7012,giovinazzi,6,15,16
7013,grosjean,6,13,15
7014,hamilton,6,1,1
7015,hulkenberg,6,11,12
7016,kevin_magnussen,6,6,14
7017,kubica,6,20,19
7018,kvyat,6,8,9
7019,leclerc,6,16,3
7020,max_verstappen,6,3,2
7021,norris,6,12,8
7022,perez,6,17,7
7023,raikkonen,6,14,13
7024,ricciardo,6,7,11
7025,russell,6,19,17
7026,sainz,6,9,10
7027,stroll,6,18,20
7028,vettel,6,4,5
7029,albon,7,14,6
7030,bottas,7,6,4
7031,gasly,7,5,18
7032,giovinazzi,7,13,16
7033,grosjean,7,15,15
7034,hamilton,7,2,1
7035,hulkenberg,7,7,12
7036,kevin_magnussen,7,10,14
7037,kubica,7,20,19
7038,kvyat,7,12,9
7039,leclerc,7,3,3
7040,max_verstappen,7,11,2
7041,norris,7,8,8
7042,perez,7,16,7
7043,raikkonen,7,17,13
7044,ricciardo,7,4,11
7045,russell,7,19,17
7046,sainz,7,9,10
7047,stroll,7,18,20
7048,vettel,7,1,5
7049,albon,8,11,6
7050,bottas,8,2,4
7051,gasly,8,9,18
7052,giovinazzi,8,10,16
7053,grosjean,8,17,15
7054,hamilton,8,1,1
7055,hulkenberg,8,13,12
7056,kevin_magnussen,8,15,14
7057,kubica,8,20,19
7058,kvyat,8,16,9
7059,leclerc,8,3,3
7060,max_verstappen,8,4,2
7061,norris,8,5,8
7062,perez,8,14,7
7063,raikkonen,8,12,13
7064,ricciardo,8,8,11
7065,russell,8,19,17
7066,sainz,8,6,10
7067,stroll,8,18,20
7068,vettel,8,7,5
7069,albon,9,13,6
7070,bottas,9,4,4
7071,gasly,9,9,18
7072,giovinazzi,9,8,16
7073,grosjean,9,11,15
7074,hamilton,9,2,1
7075,hulkenberg,9,12,12
7076,kevin_magnussen,9,5,14
7077,kubica,9,20,19
7078,kvyat,9,18,9
7079,leclerc,9,1,3
7080,max_verstappen,9,3,2
7081,norris,9,6,8
7082,perez,9,16,7
7083,raikkonen,9,7,13
7084,ricciardo,9,14,11
7085,russell,9,19,17
7086,sainz,9,15,10
7087,stroll,9,17,20
7088,vettel,9,10,5
7089,albon,10,9,6
7090,bottas,10,1,4
7091,gasly,10,5,18
7092,giovinazzi,10,11,16
7093,grosjean,10,14,15
7094,hamilton,10,2,1
7095,hulkenberg,10,10,12
7096,kevin_magnussen,10,16,14
7097,kubica,10,20,19
7098,kvyat,10,17,9
7099,leclerc,10,3,3
7100,max_verstappen,10,4,2
7101,norris,10,8,8
7102,perez,10,15,7
7103,raikkonen,10,12,13
7104,ricciardo,10,7,11
7105,russell,10,19,17
7106,sainz,10,13,10
7107,stroll,10,18,20
7108,vettel,10,6,5
7109,albon,11,17,6
7110,bottas,11,3,4
7111,gasly,11,4,18
7112,giovinazzi,11,11,16
7113,grosjean,11,6,15
7114,hamilton,11,1,1
7115,hulkenberg,11,9,12
7116,kevin_magnussen,11,12,14
7117,kubica,11,19,19
7118,kvyat,11,14,9
7119,leclerc,11,10,3
7120,max_verstappen,11,2,2
7121,norris,11,16,8
7122,perez,11,8,7
7123,raikkonen,11,5,13
7124,ricciardo,11,13,11
7125,russell,11,18,17
7126,sainz,11,7,10
7127,stroll,11,15,20
7128,vettel,11,20,5
7129,albon,12,12,6
7130,bottas,12,2,4
7131,gasly,12,6,18
7132,giovinazzi,12,14,16
7133,grosjean,12,9,15
7134,hamilton,12,3,1
7135,hulkenberg,12,11,12
7136,kevin_magnussen,12,15,14
7137,kubica,12,20,19
7138,kvyat,12,13,9
7139,leclerc,12,4,3
7140,max_verstappen,12,1,2
7141,norris,12,7,8
7142,perez,12,17,7
7143,raikkonen,12,10,13
7144,ricciardo,12,18,11
7145,russell,12,16,17
7146,sainz,12,8,10
7147,stroll,12,19,20
7148,vettel,12,5,5
7149,albon,13,14,6
7150,bottas,13,4,4
7151,gasly,13,16,18
7152,giovinazzi,13,15,16
7153,grosjean,13,11,15
7154,hamilton,13,3,1
7155,hulkenberg,13,7,12
7156,kevin_magnussen,13,10,14
7157,kubica,13,20,19
7158,kvyat,13,18,9
7159,leclerc,13,1,3
7160,max_verstappen,13,5,2
7161,norris,13,12,8
7162,perez,13,9,7
7163,raikkonen,13,8,13
7164,ricciardo,13,6,11
7165,russell,13,19,17
7166,sainz,13,17,10
7167,stroll,13,13,20
7168,vettel,13,2,5
7169,albon,14,8,6
7170,bottas,14,3,4
7171,gasly,14,15,18
7172,giovinazzi,14,11,16
7173,grosjean,14,16,15
7174,hamilton,14,2,1
7175,hulkenberg,14,6,12
7176,kevin_magnussen,14,12,14
7177,kubica,14,19,19
7178,kvyat,14,13,9
7179,leclerc,14,1,3
7180,max_verstappen,14,20,2
7181,norris,14,14,8
7182,perez,14,17,7
7183,raikkonen,14,10,13
7184,ricciardo,14,5,11
7185,russell,14,18,17
7186,sainz,14,7,10
7187,stroll,14,9,20
7188,vettel,14,4,5
7189,albon,15,6,6
7190,bottas,15,5,4
7191,gasly,15,12,18
7192,giovinazzi,15,11,16
7193,grosjean,15,17,15
7194,hamilton,15,2,1
7195,hulkenberg,15,8,12
7196,kevin_magnussen,15,14,14
7197,kubica,15,19,19
7198,kvyat,15,15,9
7199,leclerc,15,1,3
7200,max_verstappen,15,4,2
7201,norris,15,9,8
7202,perez,15,10,7
7203,raikkonen,15,13,13
7204,ricciardo,15,20,11
7205,russell,15,18,17
7206,sainz,15,7,10
7207,stroll,15,16,20
7208,vettel,15,3,5
7209,albon,16,19,6
7210,bottas,16,5,4
7211,gasly,16,11,18
7212,giovinazzi,16,13,16
7213,grosjean,16,9,15
7214,hamilton,16,2,1
7215,hulkenberg,16,7,12
7216,kevin_magnussen,16,14,14
7217,kubica,16,18,19
7218,kvyat,16,20,9
7219,leclerc,16,1,3
7220,max_verstappen,16,4,2
7221,norris,16,8,8
7222,perez,16,12,7
7223,raikkonen,16,16,13
7224,ricciardo,16,10,11
7225,russell,16,17,17
7226,sainz,16,6,10
7227,stroll,16,15,20
7228,vettel,16,3,5
7229,albon,17,6,6
7230,bottas,17,3,4
7231,gasly,17,9,18
7232,giovinazzi,17,11,16
7233,grosjean,17,10,15
7234,hamilton,17,4,1
7235,hulkenberg,17,15,12
7236,kevin_magnussen,17,19,14
7237,kubica,17,20,19
7238,kvyat,17,14,9
7239,leclerc,17,2,3
7240,max_verstappen,17,5,2
7241,norris,17,8,8
7242,perez,17,17,7
7243,raikkonen,17,13,13
7244,ricciardo,17,16,11
7245,russell,17,18,17
7246,sainz,17,7,10
7247,stroll,17,12,20
7248,vettel,17,1,5
7249,albon,18,5,6
7250,bottas,18,6,4
7251,gasly,18,10,18
7252,giovinazzi,18,15,16
7253,grosjean,18,18,15
7254,hamilton,18,4,1
7255,hulkenberg,18,12,12
7256,kevin_magnussen,18,17,14
7257,kubica,18,20,19
7258,kvyat,18,9,9
7259,leclerc,18,2,3
7260,max_verstappen,18,1,2
7261,norris,18,8,8
7262,perez,18,11,7
7263,raikkonen,18,14,13
7264,ricciardo,18,13,11
7265,russell,18,19,17
7266,sainz,18,7,10
7267,stroll,18,16,20
7268,vettel,18,3,5
7269,albon,19,6,6
7270,bottas,19,1,4
7271,gasly,19,10,18
7272,giovinazzi,19,16,16
7273,grosjean,19,15,15
7274,hamilton,19,5,1
7275,hulkenberg,19,11,12
7276,kevin_magnussen,19,12,14
7277,kubica,19,20,19
7278,kvyat,19,13,9
7279,leclerc,19,4,3
7280,max_verstappen,19,3,2
7281,norris,19,8,8
7282,perez,19,19,7
7283,raikkonen,19,17,13
7284,ricciardo,19,9,11
7285,russell,19,18,17
7286,sainz,19,7,10
7287,stroll,19,14,20
7288,vettel,19,2,5
7289,albon,20,6,6
7290,bottas,20,5,4
7291,gasly,20,7,18
7292,giovinazzi,20,13,16
7293,grosjean,20,8,15
7294,hamilton,20,3,1
7295,hulkenberg,20,14,12
7296,kevin_magnussen,20,10,14
7297,kubica,20,19,19
7298,kvyat,20,16,9
7299,leclerc,20,4,3
7300,max_verstappen,20,1,2
7301,norris,20,11,8
7302,perez,20,15,7
7303,raikkonen,20,9,13
7304,ricciardo,20,12,11
7305,russell,20,18,17
7306,sainz,20,20,10
7307,stroll,20,17,20
7308,vettel,20,2,5
7309,albon,21,6,6
7310,bottas,21,2,4
7311,gasly,21,12,18
7312,giovinazzi,21,17,16
7313,grosjean,21,16,15
7314,hamilton,21,1,1
7315,hulkenberg,21,10,12
7316,kevin_magnussen,21,15,14
7317,kubica,21,20,19
7318,kvyat,21,14,9
7319,leclerc,21,4,3
7320,max_verstappen,21,3,2
7321,norris,21,7,8
7322,perez,21,11,7
7323,raikkonen,21,18,13
7324,ricciardo,21,8,11
7325,russell,21,19,17
7326,sainz,21,9,10
7327,stroll,21,13,20
7328,vettel,21,5,5
7329,albon,1,5,4
7330,bottas,1,1,2
7331,gasly,1,12,8
7332,giovinazzi,1,18,16
7334,hamilton,1,2,3
7335,kevin_magnussen,1,16,18
7336,kvyat,1,13,11
7337,latifi,1,20,17
7338,leclerc,1,7,13
7339,max_verstappen,1,3,1
7340,norris,1,4,5
7341,ocon,1,14,9
7342,perez,1,6,20
7343,raikkonen,1,19,12
7344,ricciardo,1,10,7
7345,russell,1,17,15
7346,sainz,1,8,6
7347,stroll,1,9,10
7348,vettel,1,11,14
7349,albon,2,7,4
7350,bottas,2,4,2
7351,gasly,2,8,8
7352,giovinazzi,2,19,16
7354,hamilton,2,1,3
7355,kevin_magnussen,2,15,18
7356,kvyat,2,14,11
7357,latifi,2,18,17
7358,leclerc,2,11,13
7359,max_verstappen,2,2,1
7360,norris,2,6,5
7361,ocon,2,5,9
7362,perez,2,17,20
7363,raikkonen,2,16,12
7364,ricciardo,2,9,7
7365,russell,2,12,15
7366,sainz,2,3,6
7367,stroll,2,13,10
7368,vettel,2,10,14
7369,albon,3,13,4
7370,bottas,3,2,2
7371,gasly,3,10,8
7372,giovinazzi,3,19,16
7374,hamilton,3,1,3
7375,kevin_magnussen,3,16,18
7376,kvyat,3,17,11
7377,latifi,3,15,17
7378,leclerc,3,6,13
7379,max_verstappen,3,7,1
7380,norris,3,8,5
7381,ocon,3,14,9
7382,perez,3,4,20
7383,raikkonen,3,20,12
7384,ricciardo,3,11,7
7385,russell,3,12,15
7386,sainz,3,9,6
7387,stroll,3,3,10
7388,vettel,3,5,14
7389,albon,4,12,4
7390,bottas,4,2,2
7391,gasly,4,11,8
7392,giovinazzi,4,17,16
7394,hamilton,4,1,3
7396,kevin_magnussen,4,16,18
7397,kvyat,4,14,11
7398,latifi,4,20,17
7399,leclerc,4,4,13
7400,max_verstappen,4,3,1
7401,norris,4,5,5
7402,ocon,4,9,9
7403,raikkonen,4,18,12
7404,ricciardo,4,8,7
7405,russell,4,15,15
7406,sainz,4,7,6
7407,stroll,4,6,10
7408,vettel,4,10,14
7409,albon,5,9,4
7410,bottas,5,1,2
7411,gasly,5,7,8
7412,giovinazzi,5,19,16
7414,hamilton,5,2,3
7416,kevin_magnussen,5,17,18
7417,kvyat,5,16,11
7418,latifi,5,18,17
7419,leclerc,5,8,13
7420,max_verstappen,5,4,1
7421,norris,5,10,5
7422,ocon,5,11,9
7423,raikkonen,5,20,12
7424,ricciardo,5,5,7
7425,russell,5,15,15
7426,sainz,5,13,6
7427,stroll,5,6,10
7428,vettel,5,12,14
7429,albon,6,6,4
7430,bottas,6,2,2
7431,gasly,6,10,8
7432,giovinazzi,6,20,16
7434,hamilton,6,1,3
7435,kevin_magnussen,6,16,18
7436,kvyat,6,12,11
7437,latifi,6,19,17
7438,leclerc,6,9,13
7439,max_verstappen,6,3,1
7440,norris,6,8,5
7441,ocon,6,15,9
7442,perez,6,4,20
7443,raikkonen,6,14,12
7444,ricciardo,6,13,7
7445,russell,6,18,15
7446,sainz,6,7,6
7447,stroll,6,5,10
7448,vettel,6,11,14
7449,albon,7,5,4
7450,bottas,7,2,2
7451,gasly,7,12,8
7452,giovinazzi,7,18,16
7454,hamilton,7,1,3
7455,kevin_magnussen,7,20,18
7456,kvyat,7,11,11
7457,latifi,7,19,17
7458,leclerc,7,13,13
7459,max_verstappen,7,3,1
7460,norris,7,10,5
7461,ocon,7,6,9
7462,perez,7,8,20
7463,raikkonen,7,16,12
7464,ricciardo,7,4,7
7465,russell,7,15,15
7466,sainz,7,7,6
7467,stroll,7,9,10
7468,vettel,7,14,14
7469,albon,8,9,4
7470,bottas,8,2,2
7471,gasly,8,10,8
7472,giovinazzi,8,18,16
7474,hamilton,8,1,3
7475,kevin_magnussen,8,15,18
7476,kvyat,8,11,11
7477,latifi,8,20,17
7478,leclerc,8,13,13
7479,max_verstappen,8,5,1
7480,norris,8,6,5
7481,ocon,8,12,9
7482,perez,8,4,20
7483,raikkonen,8,14,12
7484,ricciardo,8,7,7
7485,russell,8,19,15
7486,sainz,8,3,6
7487,stroll,8,8,10
7488,vettel,8,17,14
7489,albon,9,4,4
7490,bottas,9,2,2
7491,gasly,9,16,8
7492,giovinazzi,9,17,16
7494,hamilton,9,1,3
7495,kevin_magnussen,9,20,18
7496,kvyat,9,12,11
7497,latifi,9,19,17
7498,leclerc,9,5,13
7499,max_verstappen,9,3,1
7500,norris,9,11,5
7501,ocon,9,10,9
7502,perez,9,6,20
7503,raikkonen,9,13,12
7504,ricciardo,9,8,7
7505,russell,9,18,15
7506,sainz,9,9,6
7507,stroll,9,7,10
7508,vettel,9,14,14
7509,albon,10,10,4
7510,bottas,10,3,2
7511,gasly,10,9,8
7512,giovinazzi,10,17,16
7514,hamilton,10,1,3
7515,kevin_magnussen,10,18,18
7516,kvyat,10,12,11
7517,latifi,10,19,17
7518,leclerc,10,11,13
7519,max_verstappen,10,2,1
7520,norris,10,8,5
7521,ocon,10,7,9
7522,perez,10,4,20
7523,raikkonen,10,20,12
7524,ricciardo,10,5,7
7525,russell,10,14,15
7526,sainz,10,6,6
7527,stroll,10,13,10
7528,vettel,10,15,14
7529,albon,11,5,4
7530,bottas,11,1,2
7531,gasly,11,12,8
7532,giovinazzi,11,14,16
7534,hamilton,11,2,3
7536,kevin_magnussen,11,15,18
7537,kvyat,11,13,11
7538,latifi,11,18,17
7539,leclerc,11,4,13
7540,max_verstappen,11,3,1
7541,norris,11,8,5
7542,ocon,11,7,9
7543,perez,11,9,20
7544,raikkonen,11,19,12
7545,ricciardo,11,6,7
7546,russell,11,17,15
7547,sainz,11,10,6
7548,vettel,11,11,14
7549,albon,12,6,4
7550,bottas,12,2,2
7551,gasly,12,9,8
7552,giovinazzi,12,17,16
7554,hamilton,12,1,3
7555,kevin_magnussen,12,19,18
7556,kvyat,12,13,11
7557,latifi,12,20,17
7558,leclerc,12,4,13
7559,max_verstappen,12,3,1
7560,norris,12,8,5
7561,ocon,12,11,9
7562,perez,12,5,20
7563,raikkonen,12,16,12
7564,ricciardo,12,10,7
7565,russell,12,14,15
7566,sainz,12,7,6
7567,stroll,12,12,10
7568,vettel,12,15,14
7569,albon,13,6,4
7570,bottas,13,1,2
7571,gasly,13,4,8
7572,giovinazzi,13,20,16
7574,hamilton,13,2,3
7575,kevin_magnussen,13,17,18
7576,kvyat,13,8,11
7577,latifi,13,19,17
7578,leclerc,13,7,13
7579,max_verstappen,13,3,1
7580,norris,13,9,5
7581,ocon,13,12,9
7582,perez,13,11,20
7583,raikkonen,13,18,12
7584,ricciardo,13,5,7
7585,russell,13,13,15
7586,sainz,13,10,6
7587,stroll,13,15,10
7588,vettel,13,14,14
7589,albon,14,4,4
7590,bottas,14,9,2
7591,gasly,14,15,8
7592,giovinazzi,14,10,16
7594,hamilton,14,6,3
7595,kevin_magnussen,14,16,18
7596,kvyat,14,17,11
7597,latifi,14,20,17
7598,leclerc,14,14,13
7599,max_verstappen,14,2,1
7600,norris,14,11,5
7601,ocon,14,7,9
7602,perez,14,3,20
7603,raikkonen,14,8,12
7604,ricciardo,14,5,7
7605,russell,14,18,15
7606,sainz,14,13,6
7607,stroll,14,1,10
7608,vettel,14,12,14
7609,albon,15,4,4
7610,bottas,15,2,2
7611,gasly,15,8,8
7612,giovinazzi,15,16,16
7614,hamilton,15,1,3
7615,kevin_magnussen,15,18,18
7616,kvyat,15,10,11
7617,latifi,15,20,17
7618,leclerc,15,12,13
7619,max_verstappen,15,3,1
7620,norris,15,9,5
7621,ocon,15,7,9
7622,perez,15,5,20
7623,raikkonen,15,17,12
7624,ricciardo,15,6,7
7625,russell,15,14,15
7626,sainz,15,15,6
7627,stroll,15,13,10
7628,vettel,15,11,14
